Temp_C,Humidity,Wind_kmh,Pressure_hPa,Season,Rain_Today
23.0,83,26.8,1043.9,Spring,1
32.0,48,4.7,985.4,Spring,0
22.4,33,14.2,1016.6,Winter,0
28.5,42,23.8,989.4,Autumn,0
37.2,45,8.6,1048.7,Summer,0
19.8,24,37.0,1001.2,Summer,0
28.5,56,35.3,1024.5,Spring,0
31.5,62,38.6,992.0,Autumn,1
26.1,95,7.7,1004.1,Autumn,0
14.8,93,18.5,1014.9,Summer,0
20.2,22,35.8,1017.7,Autumn,0
35.4,37,14.5,992.8,Winter,0
30.3,97,15.4,1028.6,Winter,0
22.4,86,5.9,1040.9,Autumn,1
11.9,92,29.4,1049.4,Summer,1
18.3,60,11.1,1027.6,Summer,1
19.4,93,26.1,1024.4,Winter,0
26.0,86,20.5,1004.5,Spring,0
10.8,73,15.6,1024.9,Spring,0
28.7,64,36.2,1049.6,Autumn,1
9.8,26,36.9,1026.7,Winter,0
23.6,81,31.1,1013.9,Autumn,0
31.9,22,1.0,1031.9,Autumn,0
28.7,58,24.5,1048.6,Winter,0
28.3,71,34.4,1033.3,Summer,1
18.2,49,16.0,999.8,Autumn,0
23.1,85,3.4,1047.0,Autumn,0
42.3,25,24.4,1015.2,Autumn,0
18.1,49,26.0,1000.7,Summer,0
26.0,46,22.6,1027.2,Autumn,0
39.0,31,38.8,1044.2,Spring,0
32.3,20,13.5,1027.4,Winter,0
22.2,83,35.0,1044.0,Summer,0
14.8,60,38.6,980.8,Spring,0
19.8,56,17.5,1002.7,Autumn,1
32.1,88,6.9,1022.0,Spring,0
31.2,35,37.8,1003.2,Spring,0
39.8,87,25.1,1016.0,Winter,1
36.1,87,26.6,994.0,Summer,1
25.5,84,26.5,1033.2,Spring,0
17.8,91,2.3,998.9,Summer,1
20.9,37,8.3,1007.5,Summer,0
36.4,43,6.3,1042.1,Winter,0
29.1,58,31.4,994.2,Winter,0
16.4,54,7.9,1011.0,Winter,1
32.3,45,19.5,981.5,Winter,0
26.1,54,16.9,1025.6,Spring,0
22.7,90,2.8,999.6,Winter,0
36.6,85,18.1,1009.1,Winter,1
43.0,89,1.9,1035.2,Autumn,1
28.0,87,8.7,1003.8,Autumn,0
32.3,55,32.2,1005.3,Winter,0
33.8,40,18.2,992.0,Summer,0
28.4,45,13.0,1033.6,Autumn,0
25.6,42,32.1,983.2,Summer,0
31.8,49,4.4,1047.1,Autumn,0
30.6,60,30.6,1040.7,Autumn,1
24.2,56,39.7,997.8,Spring,0
3.8,22,27.4,1048.6,Autumn,0
24.7,28,14.8,1029.4,Autumn,0
39.4,20,10.0,1012.2,Autumn,0
22.8,38,19.9,1043.1,Spring,0
34.1,85,26.3,1009.4,Spring,0
34.8,86,16.2,981.9,Spring,0
22.3,29,7.4,1034.6,Winter,0
31.1,32,30.4,1013.2,Winter,0
18.4,48,25.9,1046.7,Autumn,0
30.2,65,13.1,1024.6,Summer,1
15.9,31,6.6,984.0,Summer,0
31.9,61,31.8,1026.9,Autumn,0
19.5,23,39.5,987.2,Spring,0
32.6,46,38.9,1015.9,Spring,0
24.4,78,1.9,991.2,Spring,1
35.8,60,8.3,1021.8,Autumn,1
27.6,78,11.1,985.5,Spring,1
28.7,92,1.8,1026.7,Summer,0
28.5,38,25.1,980.3,Winter,0
19.2,59,31.5,1029.2,Summer,1
12.8,43,31.3,1000.0,Summer,0
32.3,27,4.4,997.8,Summer,0
10.7,44,14.3,1031.9,Winter,0
27.2,78,4.6,1046.7,Summer,0
23.0,28,38.1,981.5,Winter,0
24.4,89,27.5,1014.2,Autumn,0
38.3,67,33.5,1028.6,Winter,1
16.3,82,1.0,1038.1,Winter,1
12.5,67,33.4,1004.8,Winter,1
31.4,47,31.1,1006.8,Summer,0
29.5,69,33.6,992.3,Winter,0
28.6,45,20.7,1019.0,Summer,0
30.4,26,31.4,989.4,Winter,0
25.5,87,32.8,985.7,Winter,0
22.1,41,14.1,1005.8,Spring,0
31.1,44,22.7,1038.4,Summer,0
35.1,75,18.1,986.3,Autumn,1
25.4,72,5.7,1021.3,Summer,1
13.0,26,39.9,1003.5,Spring,0
21.0,94,0.3,1010.5,Autumn,1
36.9,69,29.0,1034.3,Winter,1
27.9,28,29.2,998.6,Winter,0
33.7,45,6.8,1046.0,Spring,0
13.2,88,0.6,983.0,Winter,0
29.3,30,38.4,981.2,Winter,0
31.8,73,12.6,1033.2,Winter,0
24.9,93,33.9,1042.9,Summer,0
26.6,47,19.1,1018.0,Winter,0
35.1,99,12.6,1044.3,Winter,0
25.5,90,33.7,1015.2,Summer,0
23.4,80,32.7,1016.3,Winter,1
23.8,39,29.8,1033.8,Winter,0
19.7,97,26.4,1009.6,Autumn,1
28.7,69,7.5,1005.8,Autumn,1
15.8,48,7.9,1048.1,Autumn,0
24.7,92,18.8,1009.1,Summer,1
17.4,73,0.7,985.8,Winter,0
44.8,48,19.4,997.8,Winter,0
26.5,66,9.9,1028.6,Winter,0
27.8,61,14.6,991.1,Spring,1
14.8,99,14.4,1033.5,Winter,0
25.3,93,39.8,991.5,Winter,1
35.6,26,9.2,1007.9,Summer,0
16.3,34,2.8,980.4,Autumn,0
29.9,63,25.8,1050.0,Winter,0
17.9,48,12.8,1014.6,Winter,0
28.3,40,29.7,1019.6,Autumn,0
24.5,86,21.7,1032.8,Winter,1
29.0,71,5.2,991.6,Spring,1
27.4,75,7.6,980.3,Autumn,0
37.2,31,21.0,993.0,Winter,0
12.6,68,19.4,989.6,Autumn,1
39.8,75,4.2,1023.5,Spring,1
31.2,51,12.5,1028.2,Autumn,1
28.8,65,30.7,1025.1,Summer,1
40.6,80,34.2,1045.7,Summer,1
34.0,74,31.3,1015.1,Winter,1
31.2,90,12.1,1014.7,Winter,1
23.7,88,33.9,1031.9,Summer,1
14.5,75,36.0,1012.2,Summer,0
21.5,54,20.4,1043.1,Summer,1
32.7,40,4.3,999.1,Autumn,0
35.9,55,22.5,1013.5,Winter,0
27.9,81,17.3,997.0,Autumn,0
52.1,26,2.4,981.0,Spring,0
32.2,56,20.5,996.0,Spring,0
29.2,73,37.7,1009.6,Summer,0
26.6,89,4.9,996.1,Autumn,1
27.6,87,19.3,1006.9,Summer,0
18.8,58,17.5,1017.8,Spring,1
35.2,23,29.0,1030.1,Summer,0
16.4,20,8.8,997.7,Spring,0
42.0,27,20.0,1045.6,Autumn,0
22.4,36,24.1,999.8,Autumn,0
22.1,89,15.1,1026.3,Summer,0
16.6,72,16.0,1000.1,Summer,0
41.6,92,32.7,1039.5,Summer,1
29.4,32,21.3,1025.9,Autumn,0
14.7,55,3.9,1027.3,Summer,1
22.2,31,39.0,1006.4,Spring,0
17.7,49,17.1,999.8,Autumn,0
24.8,58,36.3,989.2,Summer,1
22.7,35,18.8,985.9,Summer,0
21.6,46,34.2,1001.6,Winter,0
29.4,82,7.2,980.8,Summer,0
13.0,76,2.5,1035.6,Spring,1
31.7,88,39.2,1010.2,Autumn,1
26.4,91,10.3,990.7,Autumn,0
31.6,84,20.8,1026.5,Summer,1
19.6,60,29.2,1007.1,Winter,0
24.1,98,20.7,998.5,Spring,0
34.4,70,22.5,1038.5,Summer,1
35.7,78,38.5,1023.5,Autumn,0
26.9,46,17.7,1024.2,Winter,0
26.4,95,5.1,1025.6,Spring,0
35.5,39,21.6,989.0,Summer,0
27.4,95,26.7,1038.2,Winter,1
12.4,74,13.4,1003.0,Spring,0
30.3,41,37.5,998.7,Autumn,0
11.6,69,30.1,1039.9,Summer,0
15.5,76,13.9,1034.0,Spring,1
28.8,56,35.0,1001.9,Autumn,1
20.6,92,39.4,1014.7,Autumn,0
27.5,25,1.4,1020.1,Spring,0
27.4,92,12.4,1040.7,Spring,0
31.2,35,36.6,990.2,Winter,0
26.9,79,19.4,1033.5,Spring,1
44.5,62,33.1,989.3,Autumn,1
36.8,77,2.4,983.8,Autumn,0
37.4,55,22.6,1040.6,Winter,1
15.3,41,20.0,983.9,Spring,0
20.0,43,30.0,997.8,Summer,0
18.9,31,24.7,982.9,Winter,0
24.7,77,32.3,1046.4,Winter,1
44.7,89,30.9,985.8,Winter,1
15.8,30,9.6,1028.0,Summer,0
17.9,67,39.9,1011.7,Winter,0
13.6,41,5.3,1044.8,Winter,0
17.0,78,10.1,986.6,Summer,0
32.7,35,2.1,994.7,Summer,0
24.2,38,28.7,1006.3,Summer,0
5.0,47,34.5,988.2,Winter,0
36.5,94,5.2,981.7,Autumn,0
17.8,35,10.7,1041.4,Spring,0
25.1,63,18.2,1014.0,Spring,1
17.9,99,36.3,989.8,Spring,0
37.6,31,13.6,989.0,Winter,0
12.6,89,25.9,1039.8,Summer,0
19.3,94,15.1,1040.4,Winter,1
35.2,45,13.2,1021.3,Autumn,0
26.6,46,19.5,988.9,Winter,0
12.4,88,18.0,1022.6,Winter,0
26.0,79,0.3,1039.5,Autumn,0
30.6,79,23.0,1038.6,Autumn,1
30.4,20,19.8,1016.7,Autumn,0
21.8,75,15.3,1011.4,Autumn,0
2.2,58,8.0,1036.6,Winter,1
28.5,75,1.6,1015.1,Winter,1
25.3,93,29.6,988.4,Spring,1
11.0,88,20.6,998.1,Winter,1
16.2,78,2.7,1009.3,Winter,0
17.2,99,33.5,1019.8,Summer,1
22.6,73,21.9,1037.6,Summer,0
23.4,34,34.6,998.6,Summer,0
33.0,84,31.6,1019.8,Autumn,0
19.6,91,2.0,1016.7,Winter,1
21.7,71,23.7,1031.8,Spring,0
32.0,39,17.0,1042.9,Summer,0
14.8,30,30.0,1039.2,Summer,0
31.0,45,10.9,1026.6,Summer,0
35.6,53,14.0,1035.5,Summer,0
22.0,63,39.0,1039.1,Autumn,1
17.2,67,25.6,980.3,Summer,1
27.8,74,19.5,1027.8,Spring,1
33.2,55,13.9,1001.3,Autumn,1
19.9,72,15.1,1036.1,Autumn,1
24.0,79,33.6,1016.9,Summer,0
25.9,93,36.3,1014.3,Winter,1
26.8,87,2.0,983.6,Spring,0
10.0,40,17.7,986.2,Summer,0
31.2,77,13.2,1011.7,Autumn,1
12.7,64,34.4,1009.4,Autumn,0
12.8,59,27.5,1047.5,Spring,0
20.1,93,25.2,1040.5,Winter,0
28.9,89,24.6,1044.5,Summer,1
37.1,40,32.9,1016.8,Winter,0
30.6,93,9.2,1042.4,Winter,0
32.5,78,10.2,997.8,Autumn,1
28.4,62,4.8,985.8,Spring,1
47.9,57,38.3,997.0,Spring,1
21.2,47,21.1,1021.5,Summer,0
30.7,100,3.9,1040.2,Winter,0
28.8,31,25.2,1048.1,Winter,0
26.3,63,38.6,1042.7,Autumn,1
19.2,90,24.1,1036.8,Spring,0
29.4,85,6.5,1038.5,Autumn,0
28.0,53,11.9,1034.8,Autumn,0
22.0,63,39.0,988.2,Spring,1
27.2,95,34.1,1046.7,Autumn,0
34.4,86,5.8,1044.3,Autumn,1
12.1,81,24.2,1001.0,Winter,1
21.8,65,16.4,1048.0,Summer,1
27.1,82,10.0,980.4,Winter,0
22.3,90,34.1,1023.4,Summer,0
42.0,100,23.2,1011.2,Summer,1
23.7,38,31.7,1021.3,Summer,0
31.1,64,39.6,1025.2,Autumn,1
32.2,45,27.7,1046.3,Autumn,0
36.9,25,19.8,1008.7,Spring,0
21.6,100,12.7,1013.0,Summer,0
26.0,52,9.3,1040.3,Spring,1
18.4,71,13.7,999.1,Summer,1
29.8,61,2.9,1014.6,Summer,1
25.2,31,19.9,982.7,Autumn,0
13.6,51,23.9,1044.1,Spring,1
22.3,47,24.8,1012.4,Spring,0
29.8,95,22.8,1049.9,Spring,0
30.6,84,12.2,1040.0,Autumn,0
29.8,39,0.0,986.8,Spring,0
23.0,33,28.5,995.6,Summer,0
30.2,52,25.8,1010.0,Spring,0
19.7,50,5.4,1014.9,Winter,0
35.7,91,39.2,996.3,Autumn,0
36.3,76,18.7,1012.6,Winter,1
25.5,83,27.4,1048.9,Winter,1
24.1,32,18.4,1010.3,Winter,0
31.2,64,23.8,1038.8,Spring,1
19.7,23,5.5,1034.6,Winter,0
26.6,29,1.3,1041.0,Autumn,0
27.2,29,4.6,997.9,Autumn,0
20.4,26,12.4,1004.0,Spring,0
17.4,78,26.2,996.3,Spring,0
22.9,87,38.2,1020.5,Spring,0
38.5,70,19.8,1018.3,Winter,0
26.6,38,37.7,1036.3,Spring,0
24.1,99,34.4,1035.7,Summer,0
25.4,69,34.6,990.0,Winter,0
39.9,80,8.8,998.4,Spring,0
31.0,88,25.8,1004.6,Spring,1
32.4,59,12.2,998.5,Winter,1
26.1,88,24.4,1029.3,Autumn,1
35.6,37,3.5,1023.9,Summer,0
38.0,86,4.0,1028.7,Spring,0
22.3,61,16.1,987.7,Winter,0
35.0,72,24.8,1048.1,Spring,1
26.8,87,27.4,1028.9,Spring,1
37.4,62,9.0,1040.8,Winter,0
33.4,47,2.5,1032.6,Spring,0
17.9,41,39.6,1012.0,Summer,0
6.5,100,23.7,1049.7,Spring,1
30.9,50,18.3,1019.4,Summer,0
24.4,61,18.9,1023.3,Autumn,1
7.1,57,13.8,1037.1,Summer,0
13.6,75,31.7,1002.2,Autumn,1
26.1,99,34.6,1007.9,Spring,0
35.7,36,1.9,1047.6,Autumn,0
33.3,100,15.4,985.5,Winter,1
32.1,92,15.3,1014.8,Autumn,1
29.3,23,13.5,1021.5,Winter,0
26.2,95,31.0,1014.5,Spring,1
19.8,62,2.4,995.6,Autumn,0
25.3,88,9.0,1011.8,Spring,1
50.1,94,39.3,1011.7,Winter,0
26.4,37,39.8,984.6,Winter,0
21.8,78,5.4,990.5,Spring,1
30.9,66,28.5,1021.4,Spring,1
16.0,68,18.1,1026.9,Winter,0
38.2,41,11.9,1025.3,Summer,0
0.5,86,22.1,984.7,Winter,1
27.6,44,22.3,1041.5,Autumn,0
32.2,31,39.3,1012.6,Summer,0
19.4,23,34.5,1029.6,Spring,0
21.1,65,8.6,1001.5,Spring,1
45.4,97,37.5,1039.1,Spring,1
26.7,23,29.6,994.9,Winter,0
21.3,64,1.0,999.6,Summer,1
16.7,98,2.3,1005.9,Winter,0
10.7,23,13.7,1032.0,Winter,0
13.4,56,29.6,1021.1,Winter,1
20.1,52,38.2,1011.8,Winter,1
27.3,20,10.1,1033.0,Autumn,0
24.2,33,12.0,1014.8,Spring,0
6.8,59,7.6,1004.6,Autumn,1
11.1,53,1.6,1020.6,Spring,0
21.3,20,33.8,990.8,Winter,0
39.0,74,1.0,1047.7,Autumn,0
7.0,55,35.2,1048.9,Spring,1
21.2,90,12.5,986.4,Spring,1
33.0,46,6.6,1043.7,Winter,0
27.8,74,18.1,986.2,Autumn,0
23.7,51,35.8,1043.2,Winter,1
31.5,56,29.3,1027.5,Autumn,0
10.3,38,31.9,1014.3,Summer,0
17.2,85,10.7,1009.5,Winter,1
34.5,68,33.6,1049.4,Autumn,1
40.1,22,29.7,997.9,Autumn,0
34.3,27,8.2,1040.8,Autumn,0
26.6,90,28.4,1030.0,Summer,0
31.2,94,29.7,1012.4,Autumn,1
29.8,52,20.6,1046.5,Spring,0
18.3,48,1.0,993.0,Winter,0
25.3,38,26.4,994.7,Summer,0
9.3,71,12.5,986.5,Autumn,0
47.2,39,35.5,1039.8,Autumn,0
22.4,28,35.9,1018.4,Autumn,0
19.9,66,25.5,1019.3,Winter,0
27.6,73,29.7,992.9,Winter,1
31.2,88,19.3,1037.8,Spring,1
12.5,90,34.3,996.3,Spring,1
20.8,86,4.5,1008.6,Spring,1
28.6,33,32.6,1001.5,Summer,0
15.8,49,24.0,1034.2,Spring,0
37.9,46,24.3,1042.2,Winter,0
29.1,33,37.7,1017.0,Spring,0
27.3,25,17.5,1006.3,Winter,0
19.2,50,4.4,1041.4,Winter,0
26.6,100,2.5,1031.1,Summer,1
8.8,40,4.3,990.2,Winter,0
15.8,39,38.3,1020.5,Autumn,0
25.5,26,38.5,1022.1,Spring,0
16.8,23,17.5,1012.9,Summer,0
28.9,57,25.6,1011.3,Spring,0
29.4,95,8.5,1037.5,Autumn,0
10.8,78,11.6,982.2,Winter,1
29.8,25,30.2,988.7,Autumn,0
30.3,28,19.8,1019.6,Autumn,0
39.2,62,36.9,982.7,Spring,1
30.5,84,25.5,1014.5,Winter,1
19.0,80,24.4,1031.9,Summer,0
28.6,55,15.9,995.2,Summer,1
12.1,39,17.8,1006.5,Autumn,0
27.2,34,37.0,1035.6,Winter,0
11.5,20,2.3,1040.1,Winter,0
27.5,64,7.0,1008.6,Winter,1
27.2,34,2.2,1003.7,Spring,0
20.2,21,37.6,1018.4,Winter,0
25.6,54,2.5,1019.5,Winter,1
20.2,46,7.9,1033.5,Spring,0
36.0,45,16.3,1016.6,Winter,0
30.2,28,33.1,980.5,Summer,0
13.9,98,27.9,1041.9,Autumn,1
25.2,36,2.8,1001.6,Summer,0
33.5,49,14.2,1038.5,Autumn,0
14.6,53,16.9,1027.8,Summer,0
20.3,87,22.7,1012.4,Winter,0
32.5,67,38.8,1043.1,Summer,1
22.6,99,36.0,1046.3,Spring,0
12.6,88,17.8,1030.9,Summer,1
21.5,84,29.4,1028.4,Autumn,0
20.7,91,34.7,1018.6,Summer,1
22.8,97,24.1,992.8,Winter,0
29.3,72,30.7,1016.3,Winter,1
25.7,79,23.1,1036.4,Summer,0
25.9,93,22.6,1036.7,Autumn,1
23.1,32,0.9,982.6,Autumn,0
25.5,33,19.2,1010.0,Winter,0
26.5,43,22.7,1012.1,Winter,0
18.2,25,3.9,1012.2,Summer,0
35.4,100,0.7,999.9,Autumn,1
15.1,73,21.8,1027.7,Autumn,0
36.8,95,11.8,1016.0,Summer,0
25.3,54,30.4,983.5,Summer,1
39.4,30,10.6,1039.0,Spring,0
21.2,47,33.9,1003.0,Autumn,0
43.4,39,20.3,1027.8,Winter,0
8.5,72,14.4,986.3,Winter,1
14.4,32,37.9,1035.3,Summer,0
20.6,93,10.8,1018.5,Autumn,0
27.0,87,36.1,988.6,Summer,1
38.8,48,4.2,1045.3,Winter,0
23.9,88,18.3,1008.9,Spring,0
14.2,89,14.0,998.5,Winter,0
22.8,24,8.9,1010.4,Summer,0
15.9,21,31.0,1017.2,Spring,0
15.1,70,24.3,1014.0,Summer,1
12.4,96,15.8,997.8,Autumn,0
35.2,63,2.4,1004.7,Summer,1
31.8,65,33.2,1010.5,Autumn,0
24.8,63,22.2,1005.2,Spring,1
34.3,48,25.9,1022.9,Summer,0
15.5,91,19.6,1020.9,Winter,1
11.8,23,34.7,992.8,Autumn,0
21.1,39,37.3,1040.4,Spring,0
24.3,64,30.7,1039.2,Summer,0
19.6,53,20.6,995.9,Summer,1
35.1,98,22.7,1039.7,Winter,1
33.0,26,36.6,1041.4,Summer,0
9.8,50,15.7,990.0,Spring,0
21.4,90,0.1,996.6,Spring,1
19.2,31,5.6,1002.9,Summer,0
21.1,26,9.5,993.5,Spring,0
41.2,30,14.7,998.3,Autumn,0
30.2,22,28.9,983.2,Spring,0
19.8,41,5.8,1042.9,Spring,0
22.8,29,33.3,980.4,Summer,0
15.7,83,34.1,1028.7,Summer,0
26.5,33,2.6,1014.5,Summer,0
24.3,74,30.7,1011.5,Autumn,1
27.0,59,31.6,1041.6,Autumn,1
25.3,67,11.2,999.3,Autumn,0
25.7,77,16.5,1015.8,Spring,1
14.0,23,34.0,1031.0,Summer,0
37.1,58,35.0,1027.1,Winter,1
20.5,52,3.0,993.0,Winter,0
46.0,27,12.4,1011.7,Winter,0
17.1,87,23.3,1028.6,Spring,1
47.4,38,27.3,1043.8,Spring,0
33.1,66,9.6,999.6,Spring,0
25.2,65,3.4,1042.7,Winter,1
23.6,23,39.2,1039.1,Winter,0
31.2,91,31.4,1041.5,Winter,0
15.5,52,29.7,1044.4,Summer,0
18.7,87,3.7,1030.4,Autumn,0
28.3,31,39.4,1010.9,Winter,0
28.9,79,34.1,990.8,Winter,1
35.3,20,6.0,1008.6,Winter,0
19.6,23,32.5,984.3,Summer,0
22.3,35,9.7,1021.0,Autumn,0
30.4,80,7.4,1006.1,Summer,1
32.9,97,3.0,1041.6,Spring,0
31.6,39,10.6,1038.0,Winter,0
22.6,56,7.6,995.6,Summer,1
20.1,67,20.7,1006.4,Winter,0
30.1,87,18.9,980.4,Autumn,0
28.5,70,22.0,1021.7,Winter,1
26.8,53,24.1,991.7,Winter,0
31.4,23,6.3,1047.4,Summer,0
22.5,38,16.3,999.0,Autumn,0
24.2,65,7.9,1025.8,Winter,0
28.7,35,17.1,1034.7,Winter,0
13.3,54,11.9,993.2,Spring,1
31.9,78,33.2,1013.8,Winter,0
14.8,25,33.3,981.1,Winter,0
21.0,100,8.1,1038.0,Spring,1
17.9,76,29.2,980.2,Winter,1
22.7,32,31.7,1020.2,Winter,0
25.4,40,0.5,1037.3,Spring,0
35.6,52,12.1,984.1,Summer,0
35.8,47,28.7,1025.3,Autumn,0
28.2,38,12.4,1047.7,Summer,0
48.5,22,12.0,1004.9,Spring,0
15.1,27,35.6,1012.9,Winter,0
25.0,82,5.1,989.2,Autumn,0
31.3,86,17.2,1027.6,Autumn,0
33.0,80,10.2,1047.2,Spring,0
13.4,67,24.3,1038.4,Summer,1
13.5,47,16.0,1009.8,Autumn,0
31.6,68,24.9,997.0,Winter,1
14.3,25,30.5,985.7,Summer,0
16.0,59,35.3,991.0,Summer,1
39.7,31,7.0,1026.5,Winter,0
33.1,80,23.8,1027.9,Summer,1
23.2,57,0.3,1019.8,Spring,0
19.3,49,25.7,1033.9,Spring,0
31.1,40,10.8,990.1,Winter,0
31.4,41,31.2,1040.4,Autumn,0
44.0,20,1.9,1042.2,Autumn,0
19.6,44,22.0,1024.2,Autumn,0
21.1,79,8.1,1017.4,Autumn,0
21.2,44,4.4,1026.7,Spring,0
29.2,86,36.0,986.3,Winter,0
33.8,94,4.9,982.9,Winter,1
14.7,25,1.7,1009.6,Autumn,0
27.7,35,2.5,1035.1,Spring,0
15.7,95,2.6,993.4,Summer,0
19.1,52,37.2,994.1,Summer,1
23.2,84,22.1,1040.2,Summer,1
25.5,45,2.2,1001.0,Winter,0
12.8,45,25.6,1020.4,Summer,0
25.8,98,25.8,992.5,Summer,1
26.2,59,11.1,982.6,Winter,1
40.9,46,5.6,1043.2,Autumn,0
22.6,38,2.5,1048.3,Spring,0
5.4,38,31.8,1024.7,Spring,0
44.9,20,19.5,1042.5,Spring,0
19.2,42,19.1,981.3,Summer,0
40.4,22,23.0,1036.6,Autumn,0
21.3,29,18.7,1008.3,Summer,0
38.4,40,29.2,1019.5,Winter,0
19.0,40,5.7,1038.9,Spring,0
28.5,90,23.9,1048.6,Summer,0
19.3,97,26.0,995.5,Winter,1
23.3,98,31.2,1019.5,Winter,1
35.4,80,26.0,1024.5,Summer,0
30.4,36,33.1,993.4,Summer,0
32.7,25,8.8,1040.9,Spring,0
38.6,97,10.0,1013.9,Winter,0
30.0,74,0.6,989.6,Summer,0
16.1,99,19.1,1025.9,Summer,0
21.2,30,28.8,1017.3,Autumn,0
37.7,61,36.2,1016.4,Autumn,0
23.5,77,16.4,1012.0,Winter,1
30.7,43,35.0,1033.5,Spring,0
32.7,72,15.4,1042.5,Winter,0
27.4,44,35.3,1011.2,Autumn,0
15.6,50,36.1,1017.7,Autumn,0
36.5,41,26.2,1049.6,Summer,0
30.4,72,8.2,982.1,Winter,0
16.0,23,2.5,1044.6,Spring,0
15.4,76,16.8,1004.0,Spring,1
39.4,86,8.8,992.2,Winter,0
24.9,70,13.6,1040.7,Summer,1
32.9,43,32.3,1029.0,Spring,0
40.6,72,18.7,1039.7,Winter,0
29.3,74,7.5,1021.7,Spring,1
19.0,40,19.6,985.5,Autumn,0
20.7,32,30.0,999.2,Autumn,0
30.4,89,36.1,1041.7,Winter,1
10.6,24,1.2,1009.3,Winter,0
25.4,59,37.7,1046.8,Spring,0
6.8,63,29.0,986.5,Winter,0
48.3,41,19.6,1038.8,Autumn,0
34.0,97,28.7,1033.3,Summer,0
33.4,97,22.5,998.6,Winter,1
25.6,54,2.9,992.6,Autumn,0
27.1,42,19.2,998.6,Summer,0
29.5,79,30.0,992.6,Summer,1
35.3,23,34.4,1012.9,Summer,0
30.7,85,22.5,1030.0,Winter,0
20.0,31,13.9,1035.4,Spring,0
17.7,97,29.0,1025.7,Autumn,0
26.9,91,8.1,1002.7,Summer,0
16.3,38,19.9,1048.2,Winter,0
30.7,20,0.7,1039.9,Winter,0
21.6,24,21.5,1011.3,Winter,0
36.5,66,34.0,1008.9,Summer,1
18.7,91,17.6,1011.8,Winter,0
29.4,46,29.6,1030.7,Summer,0
26.9,83,1.0,1049.0,Autumn,0
26.9,30,25.6,1024.6,Summer,0
33.7,37,25.0,980.0,Spring,0
28.8,34,16.1,1010.4,Spring,0
20.8,94,7.0,990.2,Spring,0
26.8,54,23.7,1011.6,Summer,0
29.1,29,27.5,995.2,Spring,0
30.6,53,31.5,1013.4,Summer,1
29.0,71,27.6,999.8,Spring,1
4.8,66,21.5,1017.7,Spring,0
26.7,71,19.3,1003.3,Winter,0
35.0,41,24.8,1044.2,Summer,0
25.2,22,21.9,989.9,Spring,0
20.0,43,23.8,1033.2,Summer,0
12.9,51,7.7,1028.0,Spring,0
27.0,34,38.0,1045.5,Summer,0
17.6,58,1.6,992.2,Summer,0
15.3,22,36.3,990.4,Winter,0
32.7,38,1.8,1027.6,Summer,0
11.6,43,36.3,1012.6,Summer,0
20.7,86,13.0,1039.8,Summer,1
31.0,25,30.8,988.9,Autumn,0
25.1,96,16.2,1027.9,Autumn,1
29.0,100,8.7,1017.4,Summer,1
25.5,73,24.2,1029.2,Summer,0
21.7,20,6.7,1026.1,Summer,0
29.3,92,11.8,1032.0,Summer,1
22.4,89,2.2,1045.3,Spring,1
29.8,70,31.1,1010.8,Winter,1
29.4,33,37.6,1033.8,Spring,0
20.2,26,19.9,990.2,Autumn,0
30.4,69,21.6,1021.3,Summer,0
35.2,66,39.0,1028.6,Autumn,1
22.3,67,20.1,1048.1,Summer,1
24.4,62,11.4,982.8,Winter,1
28.8,38,36.8,1007.1,Spring,0
22.4,88,5.5,980.4,Summer,0
20.7,56,7.8,1034.2,Summer,1
21.1,79,21.9,1016.1,Summer,0
27.8,74,28.3,1044.2,Autumn,1
16.5,61,26.0,1003.2,Winter,0
24.4,58,3.3,1015.7,Spring,0
21.9,92,17.6,1019.4,Autumn,1
28.8,30,39.9,1039.2,Autumn,0
34.2,57,25.4,992.0,Summer,0
37.0,33,16.2,992.9,Autumn,0
24.1,52,13.7,990.6,Autumn,0
26.6,51,32.3,1018.0,Autumn,1
26.4,45,18.6,993.9,Autumn,0
18.9,89,4.4,997.8,Autumn,0
33.8,59,16.5,1013.2,Spring,1
19.0,42,21.3,993.0,Spring,0
27.3,73,35.4,1010.3,Winter,1
26.4,39,31.7,980.9,Winter,0
38.1,21,10.6,1003.5,Summer,0
11.1,81,38.7,1047.0,Winter,1
24.5,57,21.7,1048.0,Summer,1
26.4,86,30.8,1006.0,Winter,0
35.7,82,38.2,1015.9,Spring,1
18.4,62,10.0,1041.4,Summer,0
23.3,79,6.3,1016.2,Autumn,1
21.8,86,13.5,1014.8,Spring,1
22.0,95,27.8,1013.8,Autumn,0
23.9,79,20.1,1049.3,Autumn,1
35.0,51,5.7,987.9,Spring,1
26.4,29,16.6,1030.4,Autumn,0
23.0,38,25.0,984.4,Spring,0
18.9,77,23.1,1011.7,Winter,1
20.7,73,19.4,1033.8,Winter,1
20.3,56,9.9,1048.0,Autumn,0
18.7,68,10.1,1037.4,Autumn,1
24.4,91,8.3,1019.4,Summer,0
38.1,61,11.6,1006.9,Summer,1
19.6,94,21.1,1034.2,Spring,1
22.6,79,37.5,1016.5,Winter,1
20.8,97,19.8,1044.1,Spring,0
33.1,42,32.6,1038.6,Spring,0
20.0,96,16.5,1005.0,Summer,0
12.1,88,36.5,1009.1,Winter,0
26.4,98,6.3,1028.0,Summer,0
