Voltage,Current,Temperature,Vibration,Fault
227.8,1.48,34.75,5.68,0
249.23,10.88,66.39,9.35,1
243.64,9.17,97.54,3.75,1
242.55,1.97,75.19,5.39,0
230.19,13.67,74.95,0.83,0
213.34,13.69,35.98,1.24,0
210.77,6.5,57.63,9.53,1
240.74,8.09,60.61,2.56,0
227.55,4.14,44.88,8.71,1
242.12,1.22,85.54,7.8,1
245.01,11.59,79.45,8.23,1
232.17,7.21,48.57,2.91,0
230.73,10.33,52.67,8.75,1
210.27,1.04,97.39,9.06,1
228.69,10.38,42.69,7.33,1
248.66,9.3,99.87,9.32,1
230.72,10.46,93.66,9.51,1
247.96,3.95,69.16,2.6,0
228.94,3.15,86.39,2.61,1
249.71,13.92,20.93,8.36,1
217.77,3.47,84.08,6.48,1
247.37,7.32,26.6,1.09,0
225.46,4.03,76.47,2.71,0
235.43,14.27,26.1,8.95,1
234.36,11.8,33.22,5.37,0
223.13,4.87,43.05,8.22,1
223.68,14.41,69.46,5.94,0
238.36,14.77,61.05,5.21,0
234.71,1.68,91.16,1.93,1
249.94,8.62,27.85,0.84,0
224.53,14.09,47.79,6.06,0
214.61,2.95,92.67,0.27,1
212.25,5.86,29.55,2.37,0
242.04,1.44,23.65,4.68,0
218.57,4.09,83.24,0.02,1
247.9,6.88,65.11,7.12,1
223.77,6.19,22.1,2.88,0
246.81,4.65,29.2,5.8,0
234.83,6.91,23.91,3.64,0
220.58,2.18,39.78,1.46,0
229.48,3.68,72.37,1.91,0
235.46,7.45,94.36,4.44,1
214.65,5.57,53.77,2.31,0
213.32,9.17,86.26,7.16,1
240.71,2.36,84.54,0.98,1
237.93,14.58,43.95,3.19,0
225.71,11.07,55.31,1.56,0
211.59,8.04,47.85,8.51,1
214.07,8.3,65.6,7.33,1
226.19,10.19,39.89,1.86,0
232.24,2.69,33.3,0.22,0
218.64,2.56,38.51,6.09,0
220.23,12.47,42.79,6.65,0
226.75,0.13,21.36,8.77,1
232.4,10.74,40.57,3.05,0
217.11,9.52,65.8,1.77,0
247.01,7.87,22.13,4.19,0
224.86,14.95,77.36,5.67,0
236.68,9.74,62.4,5.22,0
210.14,14.95,61.32,7.85,1
222.91,7.11,99.51,6.38,1
237.83,14.4,20.47,6.15,0
215.65,0.21,76.59,1.22,0
220.13,1.82,24.79,2.22,0
212.87,13.32,68.73,5.19,0
214.93,13.04,49.42,5.1,0
212.96,0.81,44.48,8.7,1
212.37,12.59,35.37,1.72,0
217.12,10.05,38.73,6.32,0
234.9,0.6,29.63,5.97,0
222.0,3.7,35.37,4.65,0
244.08,7.4,64.54,5.59,0
229.71,3.93,82.47,4.9,1
237.77,7.82,49.29,5.81,0
237.12,2.88,28.82,5.21,0
242.72,9.46,31.73,5.25,0
249.87,12.42,54.35,6.58,0
239.15,12.76,39.89,8.67,1
248.47,7.27,29.4,6.11,0
238.58,5.9,68.99,8.84,1
229.94,12.91,61.57,3.7,0
230.75,14.21,33.84,2.77,0
216.38,6.43,22.37,0.59,0
228.3,2.71,49.23,7.4,1
248.61,2.23,81.72,8.44,1
234.2,10.77,34.82,7.54,1
235.35,8.6,61.59,1.43,0
235.59,8.98,66.68,6.82,0
222.64,9.51,41.13,0.86,0
235.99,10.2,76.7,8.62,1
244.51,5.32,52.88,3.08,0
222.95,9.4,43.12,4.05,0
240.98,6.86,90.93,3.5,1
247.43,0.65,47.43,5.75,0
227.58,2.12,87.07,8.74,1
240.85,5.68,55.99,2.81,0
238.32,5.35,71.24,1.41,0
227.73,3.01,88.84,7.74,1
243.77,10.1,37.11,8.86,1
242.38,3.75,38.13,1.31,0
218.68,1.37,88.43,4.51,1
223.19,8.79,24.31,2.59,0
234.3,6.51,74.53,4.48,0
216.12,5.63,91.03,6.78,1
240.64,1.12,26.35,1.78,0
232.73,2.83,59.48,6.47,0
213.55,6.48,24.0,1.5,0
224.91,0.03,89.46,6.68,1
240.44,2.93,21.72,7.14,1
222.8,12.46,65.99,8.81,1
223.09,6.38,35.65,6.85,0
243.17,0.51,37.84,7.09,1
214.54,9.51,36.53,8.34,1
249.28,13.15,88.59,3.17,1
229.81,4.37,26.01,8.41,1
215.4,10.4,20.2,7.98,1
245.04,0.23,42.94,3.3,0
233.97,12.25,84.08,2.32,1
221.23,6.64,47.41,5.25,0
217.56,5.46,59.16,3.52,0
215.08,4.52,81.23,6.11,1
238.74,6.32,62.13,5.82,0
222.14,7.44,57.36,2.72,0
239.0,9.92,59.92,0.84,0
234.09,4.27,27.08,1.87,0
221.62,8.82,33.0,0.9,0
210.35,0.69,35.93,5.87,0
231.7,3.94,36.42,1.8,0
233.43,5.61,70.77,2.74,0
231.95,1.95,22.39,0.39,0
237.48,4.04,91.34,7.41,1
229.22,8.98,72.19,4.71,0
235.22,11.19,60.62,1.39,0
229.6,3.35,22.32,2.6,0
239.45,2.35,96.66,9.86,1
238.1,2.31,52.89,6.59,0
227.14,8.49,98.99,2.45,1
230.67,0.31,93.13,1.05,1
212.62,0.64,85.29,7.85,1
224.12,14.42,55.83,8.61,1
223.56,2.34,82.2,2.85,1
234.3,11.04,50.74,0.07,0
232.57,0.75,93.47,8.29,1
210.09,0.12,97.37,8.68,1
229.14,0.39,23.74,3.62,0
248.02,11.98,60.83,9.77,1
248.51,11.12,99.13,0.34,1
237.45,12.53,62.27,1.89,0
224.43,12.03,31.46,1.8,0
242.5,9.51,99.0,4.86,1
241.31,13.1,65.81,5.52,0
237.13,8.89,40.7,1.38,0
240.82,8.67,24.1,7.56,1
212.91,2.14,64.98,9.45,1
247.17,8.17,26.19,9.18,1
213.79,7.98,70.59,5.42,0
221.38,5.77,44.34,1.06,0
222.08,3.66,76.99,6.09,0
229.48,14.76,67.48,6.87,0
230.95,13.31,68.26,1.78,0
219.33,1.85,56.66,2.48,0
233.53,7.98,98.85,2.06,1
213.78,6.66,74.72,5.04,0
214.28,6.79,71.6,9.08,1
238.93,4.99,82.3,8.93,1
229.42,4.79,67.03,3.94,0
217.73,2.6,45.12,6.81,0
240.18,10.8,55.21,2.77,0
242.35,4.49,69.12,8.19,1
212.8,6.01,68.52,4.4,0
236.05,1.47,72.57,7.02,1
240.81,5.98,79.71,9.62,1
221.87,14.83,38.44,1.84,0
229.88,2.14,92.38,0.01,1
232.21,1.08,91.98,8.88,1
229.58,11.33,97.89,6.55,1
230.51,6.82,60.99,7.44,1
211.27,14.15,90.83,7.35,1
210.28,11.58,85.41,3.08,1
244.18,0.63,32.24,7.7,1
220.57,9.8,29.92,2.56,0
211.54,3.21,65.87,6.24,0
224.62,4.34,99.54,7.15,1
245.64,1.15,98.24,2.27,1
225.43,4.52,76.21,4.63,0
233.24,9.73,92.63,3.82,1
237.66,6.44,67.11,8.73,1
224.42,7.64,90.78,0.83,1
241.51,0.63,80.63,0.88,1
249.02,9.48,90.64,0.18,1
231.42,1.95,50.82,4.38,0
222.14,7.46,22.1,5.3,0
212.85,7.91,88.91,2.77,1
237.4,0.08,75.92,1.66,0
248.46,9.61,43.61,7.4,1
247.8,14.8,99.35,2.06,1
234.47,13.26,36.53,5.82,0
234.69,9.96,35.0,1.51,0
225.59,8.34,81.18,1.08,1
218.02,7.6,65.47,0.84,0
238.66,13.95,28.03,0.55,0
233.15,6.37,91.13,1.18,1
247.1,1.97,80.14,2.54,1
226.05,8.31,92.11,0.56,1
212.6,0.8,74.71,2.89,0
223.34,11.27,85.51,2.28,1
218.66,1.53,93.79,0.6,1
232.43,3.54,87.45,3.58,1
246.53,0.25,95.41,6.55,1
239.24,8.01,28.4,1.89,0
240.56,3.64,49.96,0.79,0
215.54,10.82,42.1,8.37,1
239.93,5.02,72.07,7.41,1
218.02,6.49,44.62,8.58,1
242.58,12.59,23.54,4.58,0
225.17,2.63,65.23,4.39,0
233.22,12.12,91.13,8.84,1
231.61,3.63,43.92,5.98,0
223.51,3.49,66.14,5.63,0
239.75,3.7,70.79,6.84,0
244.53,11.43,99.34,8.39,1
213.63,12.06,69.02,0.45,0
220.31,8.69,95.94,7.83,1
225.48,1.7,88.01,9.33,1
230.41,8.96,94.81,3.52,1
227.89,14.31,38.57,1.21,0
249.16,13.74,22.97,3.32,0
225.71,0.06,57.0,8.99,1
242.95,3.43,95.44,9.06,1
238.53,5.43,23.73,1.21,0
230.24,10.7,64.2,2.27,0
220.0,4.3,64.74,9.56,1
211.19,1.91,46.26,9.1,1
221.45,5.64,65.16,0.38,0
236.49,10.73,93.67,8.49,1
239.98,4.17,39.01,5.36,0
218.74,4.61,59.37,9.55,1
238.81,8.58,64.94,8.56,1
219.85,2.17,30.39,2.35,0
227.49,2.14,53.07,6.92,0
243.72,13.97,56.36,8.22,1
215.44,12.69,57.81,4.05,0
226.65,5.39,68.33,7.33,1
220.18,2.73,57.81,4.4,0
243.44,14.61,87.28,6.07,1
230.96,14.58,74.56,9.97,1
239.49,4.82,87.07,8.23,1
215.57,12.89,79.3,6.23,0
212.41,13.79,27.97,9.98,1
220.39,13.3,33.32,4.9,0
217.14,4.19,45.07,0.95,0
221.28,0.42,27.16,3.89,0
229.32,13.8,33.06,6.78,0
214.51,13.02,20.96,2.52,0
215.98,0.78,91.72,6.31,1
223.19,1.63,84.35,5.98,1
242.88,13.18,47.11,8.38,1
211.47,4.33,75.92,6.86,0
214.63,0.19,66.11,1.63,0
217.42,3.87,51.03,4.58,0
245.92,12.14,50.15,7.93,1
228.97,10.18,64.28,9.99,1
237.38,6.71,87.71,4.61,1
247.68,8.41,69.27,2.13,0
223.99,2.88,80.95,3.33,1
225.77,7.2,71.18,1.59,0
211.1,1.61,76.7,0.3,0
219.75,1.45,76.09,4.94,0
212.63,10.95,53.27,5.7,0
232.42,7.48,61.18,9.87,1
236.18,9.06,58.06,4.81,0
247.81,12.08,38.38,8.66,1
215.06,10.17,20.96,0.93,0
224.88,14.21,73.94,4.38,0
249.84,6.46,79.61,8.81,1
246.47,13.14,77.96,2.38,0
226.7,0.22,74.22,7.43,1
230.92,0.69,57.66,8.74,1
215.07,4.13,60.62,7.94,1
223.98,13.7,78.06,9.41,1
212.56,4.98,70.66,5.65,0
241.05,2.82,59.94,9.02,1
244.92,0.41,41.5,0.68,0
220.13,6.47,35.52,0.27,0
244.0,0.92,47.28,10.0,1
240.93,8.24,70.66,1.73,0
247.1,7.3,61.49,3.0,0
231.15,0.44,57.81,2.46,0
231.27,4.16,89.85,9.77,1
236.73,4.89,38.3,5.02,0
245.4,9.68,59.36,5.76,0
249.85,8.35,39.37,0.66,0
226.74,0.88,40.55,4.95,0
236.75,12.74,68.16,1.29,0
229.62,11.05,95.52,7.14,1
241.69,13.02,89.12,7.49,1
241.28,9.22,50.2,0.89,0
225.04,13.32,21.36,7.86,1
230.25,7.57,67.61,2.04,0
249.34,9.34,93.93,5.68,1
246.05,8.29,76.86,9.77,1
248.53,7.35,82.94,6.58,1
218.3,9.73,49.82,0.54,0
220.29,6.32,66.91,8.7,1
222.45,8.2,83.91,7.45,1
219.98,9.25,84.5,4.62,1
234.0,10.41,62.77,5.45,0
214.85,3.92,42.26,1.51,0
210.74,2.18,28.56,1.43,0
223.24,6.93,57.01,0.41,0
225.53,13.92,95.85,3.03,1
216.41,9.49,49.87,5.37,0
235.26,3.28,87.33,0.42,1
238.77,8.61,52.35,4.47,0
226.86,11.92,47.59,9.0,1
226.51,6.7,50.53,8.61,1
247.79,12.03,27.12,3.9,0
247.01,9.05,97.41,8.41,1
235.47,14.02,80.17,9.3,1
242.83,9.82,41.01,8.82,1
217.82,11.23,20.13,9.98,1
247.65,9.23,68.31,2.72,0
242.1,8.05,53.17,1.41,0
237.94,3.4,67.48,9.12,1
226.3,3.9,25.31,1.86,0
227.2,7.16,69.23,4.31,0
214.32,8.96,54.66,0.48,0
227.56,11.67,74.23,9.13,1
231.01,3.93,89.63,2.15,1
235.74,1.44,52.51,8.78,1
249.53,5.13,39.59,3.23,0
210.89,5.35,76.6,5.78,0
245.93,4.02,35.53,5.81,0
248.59,12.84,22.39,2.13,0
211.59,2.21,44.61,2.66,0
249.34,10.88,32.01,2.48,0
231.64,9.68,79.66,9.38,1
215.05,14.52,97.61,1.22,1
211.72,3.38,92.57,7.56,1
229.28,10.83,75.12,8.87,1
227.85,11.56,96.38,0.02,1
244.86,0.4,48.26,9.7,1
239.83,12.99,86.06,6.02,1
221.28,8.35,51.37,1.92,0
241.8,1.3,55.16,8.93,1
248.98,0.12,72.65,9.47,1
210.17,11.84,24.98,0.87,0
231.76,0.32,88.86,4.91,1
210.36,2.85,81.01,5.31,1
227.04,12.85,30.47,2.64,0
240.42,10.61,25.15,9.54,1
229.0,0.11,62.31,4.4,0
230.83,2.12,94.97,7.21,1
224.89,6.02,90.92,1.39,1
213.07,4.43,69.14,1.7,0
218.42,8.69,60.66,6.06,0
215.35,11.45,58.33,3.07,0
239.42,10.3,64.3,5.89,0
243.92,9.29,98.88,1.43,1
225.52,2.09,20.84,8.69,1
239.17,0.9,45.53,0.12,0
238.03,1.68,21.9,2.77,0
229.65,4.93,69.97,4.84,0
214.94,1.3,37.07,7.62,1
226.05,0.61,48.22,0.42,0
216.85,14.77,47.12,5.05,0
230.61,12.16,21.21,4.01,0
234.13,14.29,81.69,6.65,1
245.7,11.17,96.75,9.88,1
242.68,3.53,69.4,6.2,0
215.8,4.6,71.13,4.02,0
226.69,2.77,95.25,1.01,1
231.15,9.97,36.88,8.78,1
237.48,1.85,72.93,9.33,1
237.04,0.54,99.73,0.73,1
223.13,13.41,30.38,1.61,0
210.22,7.22,58.77,1.04,0
216.11,8.02,53.62,6.14,0
230.12,9.62,29.8,0.51,0
228.5,5.24,51.17,2.21,0
223.98,8.37,24.78,0.35,0
222.62,12.93,51.99,0.05,0
228.63,0.48,33.13,8.16,1
241.78,13.21,23.25,6.24,0
226.57,12.6,80.71,1.08,1
223.17,14.0,96.64,4.93,1
226.47,2.13,96.75,2.02,1
245.38,8.8,44.41,3.52,0
234.64,10.97,84.76,5.97,1
248.31,6.29,89.44,9.52,1
236.71,0.68,38.14,1.5,0
237.73,6.23,25.56,2.65,0
211.79,8.8,37.4,6.93,0
247.65,5.49,61.47,3.94,0
230.71,5.09,41.57,3.68,0
223.38,9.93,81.66,7.26,1
226.89,1.81,57.99,4.86,0
222.97,6.0,49.39,9.95,1
245.89,12.15,77.91,3.1,0
240.03,4.05,78.41,2.3,0
247.24,7.92,53.82,7.58,1
227.49,4.82,28.64,0.51,0
239.11,1.72,97.7,9.67,1
245.7,6.25,80.29,6.97,1
226.09,10.41,66.62,4.55,0
221.68,3.53,94.46,1.31,1
247.33,4.22,39.66,6.46,0
219.21,11.94,83.75,4.05,1
244.86,10.58,61.19,4.45,0
219.35,3.62,60.8,6.03,0
241.09,6.1,36.75,8.3,1
244.69,3.65,59.6,3.98,0
223.8,10.88,27.99,0.2,0
228.12,8.27,47.79,2.55,0
247.16,12.2,96.51,5.35,1
231.6,8.48,78.51,8.01,1
223.95,2.76,93.09,6.64,1
246.43,14.04,43.08,7.41,1
230.6,7.36,20.38,3.95,0
243.77,3.26,29.33,6.59,0
231.06,10.58,47.32,0.81,0
215.48,6.92,45.25,9.67,1
226.78,12.01,51.01,6.27,0
211.27,14.04,49.44,5.54,0
222.49,4.22,58.98,4.47,0
232.68,4.4,39.09,9.54,1
244.21,4.62,88.7,6.15,1
227.2,7.78,46.92,4.31,0
216.52,2.47,45.93,8.68,1
248.49,9.99,36.82,5.65,0
240.11,1.53,49.5,9.19,1
234.27,6.62,52.05,1.74,0
219.15,11.25,34.17,2.54,0
235.97,7.26,82.21,0.96,1
234.16,2.92,62.59,4.13,0
238.35,14.38,75.35,7.98,1
245.31,3.14,95.77,4.56,1
226.96,2.97,34.97,8.44,1
223.88,14.01,23.55,5.13,0
223.09,11.78,93.99,1.83,1
221.69,4.27,85.34,8.85,1
232.51,14.58,60.23,5.74,0
212.51,4.73,48.76,0.65,0
248.47,4.1,26.86,2.71,0
221.67,5.68,64.13,5.68,0
247.06,4.96,87.35,2.58,1
247.66,13.7,90.91,8.08,1
244.85,6.54,72.15,9.8,1
234.02,6.01,57.3,9.27,1
229.64,5.44,63.9,5.6,0
218.17,10.26,31.37,4.99,0
223.16,14.49,21.34,2.21,0
212.53,10.22,29.72,1.61,0
231.09,2.27,22.26,9.58,1
210.8,7.64,39.76,1.13,0
231.49,12.78,48.26,9.69,1
225.95,10.82,77.64,5.68,0
242.56,10.23,31.1,9.96,1
244.61,10.99,80.11,4.6,1
235.21,7.47,49.41,0.68,0
245.34,6.78,40.53,1.46,0
241.56,5.56,81.16,5.29,1
224.99,11.48,64.6,3.76,0
223.14,12.09,54.28,6.48,0
221.4,7.7,29.72,4.86,0
245.82,6.08,53.67,9.77,1
237.49,7.44,31.77,6.91,0
236.41,14.22,76.26,6.15,0
238.53,11.62,96.51,3.27,1
238.16,2.71,41.26,8.17,1
218.64,1.41,88.07,1.98,1
238.43,13.43,67.89,9.49,1
234.67,0.37,34.24,3.1,0
224.38,13.27,55.66,3.73,0
238.62,4.34,53.47,2.31,0
225.47,1.42,96.06,2.47,1
224.26,0.6,86.23,5.07,1
235.29,10.31,24.56,9.65,1
237.24,12.83,73.48,8.41,1
246.75,6.84,86.96,0.9,1
246.85,3.8,53.84,6.15,0
229.66,0.29,45.71,9.66,1
234.43,11.93,22.82,4.47,0
240.75,0.52,41.6,5.6,0
212.64,10.49,87.54,3.4,1
235.36,13.9,57.97,5.95,0
247.83,4.78,67.42,3.59,0
221.29,2.69,36.3,0.54,0
247.78,13.05,20.23,2.55,0
223.76,1.51,22.56,9.97,1
234.95,4.15,29.99,8.21,1
240.19,6.79,63.85,6.5,0
221.0,7.37,91.13,9.31,1
218.65,14.31,22.58,3.29,0
231.28,14.64,95.52,7.95,1
212.32,10.46,54.02,8.12,1
230.1,12.35,83.91,4.16,1
229.19,10.97,26.15,6.78,0
229.95,14.28,38.17,6.56,0
220.3,13.49,80.25,7.91,1
217.05,4.8,72.76,4.71,0
237.56,7.27,72.28,2.52,0
216.72,12.32,59.6,4.55,0
233.63,9.23,28.81,8.91,1
233.53,0.22,72.95,1.12,0
218.47,2.9,42.66,1.83,0
246.26,7.45,35.5,8.91,1
247.59,5.08,35.6,0.37,0
215.21,1.93,82.79,8.8,1
228.47,13.35,31.49,5.92,0
226.19,13.01,56.77,4.38,0
233.99,14.91,53.82,3.78,0
236.54,10.12,75.58,8.54,1
215.41,2.17,38.49,2.05,0
223.34,10.6,27.37,8.85,1
244.25,12.43,53.16,2.94,0
237.57,11.34,36.7,3.4,0
223.67,7.08,56.1,6.12,0
236.14,13.62,36.92,3.05,0
223.32,13.74,56.56,8.5,1
223.3,2.4,44.71,5.14,0
216.21,13.94,69.26,1.52,0
222.65,7.77,41.22,2.26,0
223.09,10.3,90.62,7.22,1
226.2,13.2,87.1,7.6,1
225.91,14.58,57.87,8.21,1
213.75,1.25,21.16,9.56,1
249.26,14.1,78.28,5.44,0
230.48,11.27,89.93,3.43,1
211.97,0.02,34.86,4.8,0
248.86,0.61,51.5,5.35,0
237.39,3.04,84.43,1.41,1
233.07,2.95,52.82,5.16,0
239.82,6.97,64.07,0.6,0
240.58,8.29,23.29,5.73,0
230.48,10.2,78.1,0.99,0
223.18,5.65,94.63,1.34,1
244.78,8.83,49.03,0.69,0
239.91,3.36,66.53,5.25,0
211.59,1.14,38.26,8.98,1
246.32,9.41,89.24,3.81,1
214.4,7.33,56.11,9.98,1
237.73,9.91,77.81,3.88,0
234.17,1.43,82.25,5.86,1
225.6,4.95,85.89,2.67,1
249.43,3.06,46.75,5.58,0
237.14,1.62,89.47,3.18,1
227.65,5.4,62.71,3.73,0
216.98,6.28,99.32,3.16,1
219.99,0.23,87.97,8.4,1
247.64,12.83,68.25,5.82,0
215.25,13.01,49.79,8.26,1
249.43,4.45,55.83,7.67,1
233.75,11.88,73.8,5.79,0
221.67,5.67,31.82,0.28,0
216.25,4.83,20.96,5.2,0
221.4,4.2,62.33,0.53,0
234.72,10.15,74.45,5.34,0
224.32,10.11,26.3,8.69,1
236.96,5.63,42.34,3.94,0
216.47,1.32,63.94,6.2,0
217.99,6.46,25.55,5.75,0
235.88,5.9,38.18,5.75,0
235.65,4.71,86.45,2.9,1
249.81,4.4,30.29,5.92,0
218.46,6.78,75.89,2.76,0
214.23,5.21,41.71,3.39,0
212.1,10.51,71.21,4.8,0
211.78,14.17,98.04,8.07,1
230.18,12.3,67.12,0.54,0
225.59,0.6,94.37,2.48,1
218.34,1.92,92.65,1.25,1
226.28,12.18,37.86,8.22,1
241.69,13.72,51.8,5.23,0
243.33,14.94,31.53,2.95,0
212.4,0.28,92.43,2.97,1
232.07,7.86,36.93,9.2,1
238.25,14.95,99.06,6.33,1
239.51,9.42,26.4,0.85,0
216.51,6.56,59.72,2.02,0
216.0,12.1,51.9,2.58,0
213.23,7.21,92.16,7.96,1
210.62,11.89,44.79,5.19,0
244.77,12.52,28.31,5.97,0
234.82,2.14,64.8,7.98,1
246.99,4.22,94.11,8.16,1
220.67,1.32,92.78,1.46,1
244.02,0.39,68.85,6.25,0
233.71,3.61,72.64,4.62,0
246.95,2.46,76.0,5.52,0
211.05,7.59,22.05,7.93,1
228.85,4.77,22.38,5.45,0
229.67,0.96,23.41,0.47,0
245.62,4.07,37.52,2.15,0
238.9,11.54,48.61,0.75,0
229.61,3.84,30.17,0.33,0
228.97,0.86,48.87,3.84,0
249.23,3.4,30.13,9.75,1
237.89,8.7,37.33,3.26,0
221.27,11.68,78.23,5.73,0
240.95,8.76,72.26,5.69,0
222.34,3.73,96.87,2.21,1
238.86,4.42,23.14,8.91,1
239.99,11.47,28.85,9.34,1
227.09,13.49,24.1,0.2,0
212.7,10.18,98.96,0.52,1
221.06,0.91,94.45,1.25,1
228.75,4.66,93.27,3.51,1
212.89,14.07,36.97,7.33,1
215.26,9.25,38.01,1.21,0
231.11,14.5,65.82,5.45,0
238.74,3.55,94.84,6.73,1
211.49,4.75,39.14,7.82,1
243.26,4.29,20.76,6.94,0
236.13,5.68,75.55,9.37,1
213.8,5.4,26.66,3.03,0
229.04,10.31,92.66,7.96,1
219.1,0.32,36.87,2.14,0
226.52,8.46,96.21,8.92,1
230.67,4.01,45.48,0.23,0
241.25,9.08,68.88,4.25,0
219.42,3.27,82.6,8.22,1
235.81,9.04,60.12,3.98,0
223.33,10.58,25.22,7.35,1
235.7,14.86,66.47,6.04,0
237.77,13.49,79.38,1.73,0
217.23,2.79,35.15,9.71,1
230.25,12.01,71.4,7.18,1
234.2,3.5,90.76,3.23,1
241.04,0.43,94.09,5.52,1
236.45,10.35,53.95,0.53,0
235.69,3.5,72.06,1.4,0
242.55,1.68,42.1,6.76,0
238.11,5.83,29.81,9.14,1
242.5,7.28,96.22,0.05,1
243.17,13.7,49.69,1.74,0
229.79,5.97,98.9,6.4,1
240.93,2.79,94.39,8.07,1
228.17,11.78,92.38,4.52,1
216.85,2.76,60.16,4.25,0
224.2,13.09,40.29,2.33,0
230.82,9.49,75.35,4.78,0
218.46,9.93,95.02,9.6,1
238.58,3.64,37.4,3.79,0
248.17,5.15,54.63,1.24,0
242.46,7.15,45.63,5.55,0
242.59,13.24,94.71,7.72,1
233.87,2.84,29.77,3.8,0
248.59,11.0,65.85,6.57,0
214.05,2.88,21.76,3.5,0
210.64,10.77,75.57,5.34,0
242.28,8.25,42.15,6.83,0
231.78,6.27,64.38,3.68,0
211.35,6.35,56.77,9.06,1
223.33,4.95,73.78,6.3,0
244.36,7.68,73.27,2.23,0
243.18,8.27,51.86,1.26,0
233.11,3.33,41.22,2.87,0
211.65,11.77,36.41,0.07,0
237.91,3.18,73.87,7.14,1
232.93,1.13,31.05,2.97,0
219.81,14.02,32.93,2.39,0
212.3,9.78,71.29,4.29,0
224.6,7.72,67.64,1.3,0
234.86,8.91,72.16,5.53,0
218.91,4.8,56.9,4.16,0
243.66,2.17,49.72,3.98,0
233.79,1.25,71.18,4.29,0
246.18,10.15,70.59,6.75,0
222.33,0.41,63.37,6.81,0
231.44,1.27,66.31,6.73,0
219.16,12.14,62.76,0.69,0
217.98,13.52,47.08,3.59,0
242.94,4.91,98.75,2.57,1
222.86,5.31,63.21,7.37,1
223.66,10.49,47.8,9.27,1
214.4,2.42,93.93,0.26,1
248.35,0.71,89.42,1.67,1
214.2,11.53,49.41,3.36,0
231.37,9.46,24.64,4.94,0
218.79,2.64,80.11,7.3,1
228.12,12.82,60.9,3.52,0
220.22,11.46,79.36,4.68,0
237.46,4.53,48.57,7.87,1
238.08,11.02,81.28,1.71,1
230.7,2.73,46.44,2.09,0
233.73,1.9,51.97,4.91,0
235.54,12.22,56.4,7.03,1
215.86,3.6,50.68,7.55,1
223.32,11.12,43.17,7.12,1
246.19,14.52,25.43,3.5,0
220.59,7.78,60.84,4.34,0
248.3,7.76,20.23,5.08,0
221.97,13.69,28.64,1.83,0
230.84,11.31,53.25,8.9,1
213.77,8.47,86.77,1.56,1
245.35,6.62,57.8,7.91,1
248.63,5.4,73.86,2.06,0
217.67,12.33,66.76,6.35,0
220.72,4.13,77.92,0.5,0
220.22,2.5,42.6,6.93,0
235.55,1.68,86.88,3.37,1
248.98,3.22,72.53,1.78,0
246.98,0.59,85.93,4.98,1
239.58,8.75,24.77,5.44,0
239.64,13.13,33.97,8.15,1
238.28,4.46,62.14,5.31,0
237.88,6.99,76.08,0.71,0
233.86,6.04,83.42,2.84,1
249.04,11.76,85.63,2.32,1
233.86,7.28,55.5,8.55,1
218.06,13.53,72.57,9.02,1
249.22,14.59,61.45,1.66,0
218.27,13.99,68.79,6.66,0
226.74,12.34,57.51,0.34,0
242.83,9.62,85.07,8.45,1
240.54,10.95,95.3,1.9,1
211.88,7.69,66.62,8.64,1
248.8,5.93,26.43,7.15,1
210.29,0.53,69.89,4.91,0
237.05,4.92,95.59,3.69,1
212.19,2.54,86.96,0.15,1
241.11,10.46,83.52,7.3,1
248.91,7.24,75.44,3.05,0
245.24,12.89,63.89,5.94,0
219.65,14.34,46.74,2.84,0
226.6,9.21,34.5,6.19,0
223.37,2.18,51.14,7.25,1
239.56,12.96,41.0,9.43,1
239.76,1.83,20.85,5.6,0
212.25,1.91,84.53,7.21,1
223.71,2.2,61.71,0.75,0
219.36,7.68,71.56,1.08,0
241.99,2.56,92.02,3.76,1
246.83,2.17,41.31,6.52,0
213.58,4.65,33.4,8.7,1
229.67,1.22,41.05,1.61,0
213.02,5.74,75.56,3.7,0
248.56,12.87,74.43,3.96,0
226.21,6.53,69.05,2.05,0
218.34,9.51,56.89,2.63,0
213.57,7.07,43.24,2.19,0
218.14,12.79,58.86,9.75,1
246.17,14.9,82.53,1.89,1
218.86,4.9,29.19,3.63,0
226.98,12.7,96.78,4.6,1
216.31,3.68,69.05,9.36,1
246.75,8.02,97.92,0.69,1
249.23,0.54,56.57,6.72,0
217.02,13.38,68.44,7.58,1
211.73,7.91,95.46,4.52,1
223.4,14.97,24.45,0.54,0
225.23,1.7,71.84,1.63,0
238.22,10.27,64.0,7.54,1
210.21,4.17,43.96,7.59,1
242.26,2.1,90.59,9.18,1
237.09,11.66,44.31,1.89,0
239.87,9.71,70.18,9.27,1
211.52,4.84,94.91,0.45,1
221.5,11.85,37.98,9.34,1
249.49,9.4,72.89,3.93,0
210.25,2.37,66.58,5.11,0
236.96,6.04,85.16,3.29,1
229.82,3.09,47.83,9.28,1
241.82,2.28,54.21,8.42,1
237.82,14.64,64.3,1.57,0
234.44,7.4,29.77,2.3,0
244.74,5.94,58.01,2.46,0
221.7,7.17,78.13,1.21,0
216.7,0.08,26.84,8.33,1
242.17,3.87,63.99,1.55,0
241.27,7.33,33.85,5.04,0
247.75,0.42,35.74,6.17,0
220.79,2.86,48.63,6.07,0
219.3,10.93,30.5,4.12,0
223.34,4.77,83.99,1.58,1
