Area_sqft,Bedrooms,Bathrooms,City_Tier,Furnishing,Price
2400,4,1,3,Semi-Furnished,23102945.41
4921,3,1,3,Furnished,15385591.12
737,4,1,1,Unfurnished,6371005.85
2913,5,4,3,Semi-Furnished,9546934.68
1772,2,1,3,Furnished,13750922.94
3375,5,2,1,Semi-Furnished,28768447.81
4326,2,3,3,Furnished,21476679.53
1732,3,3,1,Furnished,8771476.86
656,1,4,1,Unfurnished,3954767.81
3725,5,2,3,Semi-Furnished,18860532.85
2441,3,2,1,Semi-Furnished,7446067.54
2357,2,3,1,Furnished,21094364.74
1545,5,3,2,Furnished,13471576.23
1947,2,3,2,Furnished,9927106.14
4648,1,4,3,Furnished,12871165.32
1133,4,2,3,Semi-Furnished,8532833.69
4962,5,3,2,Unfurnished,22614613.89
1749,3,3,3,Unfurnished,12277929.95
4958,2,4,1,Furnished,40445611.98
512,4,3,1,Furnished,1333712.2
1456,4,2,1,Unfurnished,3252566.26
3252,4,4,3,Furnished,14370871.37
1097,4,4,1,Semi-Furnished,10538233.99
704,4,2,1,Unfurnished,2960152.52
833,4,1,3,Unfurnished,7608517.08
4497,2,1,3,Semi-Furnished,40261564.36
1631,4,3,3,Furnished,3857300.75
1167,1,2,1,Semi-Furnished,11639599.02
622,1,4,2,Furnished,2854257.48
2242,2,2,3,Furnished,10015025.07
733,5,4,2,Semi-Furnished,1558180.73
2228,4,4,3,Furnished,21607033.96
1242,1,4,1,Semi-Furnished,12316423.78
4904,4,3,1,Unfurnished,20535902.14
1000,2,2,1,Unfurnished,4707409.27
3949,5,2,1,Furnished,33249299.04
2849,1,2,2,Unfurnished,20602513.34
3829,1,4,2,Unfurnished,11142861.75
4101,4,2,2,Unfurnished,30237549.2
4723,3,2,2,Semi-Furnished,25721722.13
866,4,2,3,Semi-Furnished,5611306.74
3167,1,4,3,Unfurnished,25460767.81
2207,3,1,1,Furnished,10902369.03
3059,1,1,1,Unfurnished,26474196.63
4985,2,1,2,Semi-Furnished,31008838.91
3497,5,2,2,Furnished,15050161.71
4752,4,3,1,Semi-Furnished,29747413.66
4444,3,1,2,Semi-Furnished,32181443.27
4298,1,1,3,Unfurnished,8629741.43
3127,4,2,2,Semi-Furnished,21684141.35
1469,1,1,1,Furnished,3528073.95
1403,2,1,1,Furnished,10913199.0
3732,1,2,2,Semi-Furnished,21984983.09
1434,5,1,1,Furnished,6838875.74
3136,2,1,2,Furnished,19271521.61
655,5,4,2,Unfurnished,1600914.47
3198,1,1,3,Unfurnished,25149404.11
1669,1,4,3,Semi-Furnished,4381459.6
1826,5,3,1,Unfurnished,10678663.71
1218,1,1,1,Furnished,3432500.23
1709,2,2,1,Unfurnished,14616233.17
4275,1,3,2,Semi-Furnished,22457998.57
2500,3,2,3,Furnished,17134558.38
2372,1,4,2,Semi-Furnished,9371930.84
1673,2,4,2,Unfurnished,4712781.8
3193,4,4,2,Furnished,22193061.68
657,1,4,1,Furnished,1799273.25
2088,3,4,2,Furnished,19185968.0
1078,4,3,1,Unfurnished,7607932.46
3153,2,1,3,Furnished,20828454.87
4768,2,3,1,Furnished,12379665.64
4870,3,4,2,Semi-Furnished,12184265.95
2330,3,2,2,Semi-Furnished,7903799.34
2352,1,4,3,Furnished,13630041.28
846,4,1,2,Semi-Furnished,2057733.95
1300,2,3,1,Unfurnished,5295499.56
1588,1,3,2,Semi-Furnished,3488632.99
2649,5,3,2,Furnished,25268381.78
4010,3,1,1,Furnished,31008370.98
4481,1,1,3,Semi-Furnished,19116537.96
1380,4,3,2,Semi-Furnished,5808395.75
2480,5,4,1,Semi-Furnished,9668093.04
1881,1,2,3,Semi-Furnished,16497922.89
2802,1,3,2,Furnished,6081722.1
1197,5,3,2,Unfurnished,3931084.49
2860,1,1,2,Semi-Furnished,18271581.27
3827,1,4,1,Semi-Furnished,10750378.89
1524,3,1,2,Furnished,10726205.13
3311,2,2,1,Unfurnished,26173993.51
2617,4,3,1,Furnished,16561676.99
3845,3,1,2,Unfurnished,37471550.42
3799,2,4,2,Furnished,19690066.73
1263,2,4,2,Furnished,8804777.76
2429,3,3,3,Furnished,13247185.17
2708,5,2,3,Furnished,25536695.07
2349,3,1,2,Furnished,5976604.09
2638,4,1,3,Semi-Furnished,8076907.63
4658,1,2,2,Unfurnished,15288926.81
1345,5,4,1,Unfurnished,5714091.03
4880,3,1,3,Semi-Furnished,47381190.28
3404,2,2,2,Unfurnished,30593097.08
773,1,4,2,Unfurnished,3222178.06
669,4,4,3,Unfurnished,3360601.28
2616,5,3,1,Semi-Furnished,21928578.63
3572,2,4,3,Furnished,19942615.09
572,1,1,1,Semi-Furnished,1509277.35
4862,5,4,2,Furnished,19073780.82
3799,2,1,2,Unfurnished,22217102.27
3890,5,1,3,Semi-Furnished,7992783.53
1847,2,2,2,Unfurnished,4034172.56
4883,2,3,1,Furnished,35905910.48
3637,5,3,1,Unfurnished,16756872.54
4910,2,2,2,Furnished,25552382.76
4621,1,1,2,Unfurnished,33156002.78
1282,4,4,3,Unfurnished,7104986.53
1512,1,2,3,Unfurnished,14270640.49
524,1,1,1,Semi-Furnished,4620723.67
1832,2,1,1,Furnished,7813835.79
838,5,2,3,Furnished,5176440.53
976,2,1,3,Semi-Furnished,7612805.65
592,4,2,2,Semi-Furnished,1402209.03
1595,1,1,1,Furnished,8325068.63
4569,3,1,1,Furnished,33649744.83
4016,3,4,3,Semi-Furnished,22159220.69
4981,5,3,3,Semi-Furnished,41650118.83
3055,2,3,1,Semi-Furnished,24416959.44
3407,2,4,2,Furnished,15788683.08
1450,3,1,2,Unfurnished,10280657.05
4184,1,1,2,Furnished,14175935.94
1220,5,4,1,Unfurnished,11681392.72
1863,5,1,3,Unfurnished,7241190.39
1017,5,4,1,Semi-Furnished,6959776.68
3898,5,2,2,Semi-Furnished,14260235.5
4460,4,3,1,Furnished,39789607.63
617,3,1,3,Furnished,6077505.43
863,4,2,1,Semi-Furnished,5994531.55
2979,1,2,2,Semi-Furnished,19080232.71
4240,2,3,1,Furnished,10898277.2
4082,3,2,3,Furnished,10879128.94
3261,1,4,1,Furnished,27689160.19
2043,1,3,2,Furnished,12556464.95
2761,3,2,3,Semi-Furnished,13691560.0
1145,3,2,1,Furnished,2465507.62
4420,3,2,3,Semi-Furnished,11438784.77
545,3,4,2,Unfurnished,5219807.9
1729,4,3,2,Unfurnished,14211303.19
3959,1,2,2,Furnished,29406156.01
813,3,4,3,Unfurnished,8083905.64
925,2,4,2,Unfurnished,8170480.73
1603,1,4,1,Unfurnished,13997776.97
2638,3,2,3,Furnished,13478512.39
881,3,2,2,Furnished,7061643.75
4626,4,4,1,Semi-Furnished,31866346.08
2203,4,3,2,Furnished,18905053.37
2338,1,2,2,Semi-Furnished,21711145.26
1488,4,3,2,Furnished,8535339.6
1998,1,1,1,Unfurnished,10726335.52
3396,5,4,1,Furnished,11822805.05
874,2,2,1,Semi-Furnished,6765762.77
3253,1,4,3,Semi-Furnished,27587114.09
2863,2,1,3,Unfurnished,24645475.8
1895,4,1,1,Unfurnished,3880987.55
965,1,2,3,Unfurnished,9588533.55
1763,3,3,3,Furnished,15522623.15
2575,2,4,3,Semi-Furnished,18375736.65
3413,2,4,2,Furnished,16652037.51
4916,4,1,1,Furnished,39208259.25
3889,1,3,3,Furnished,12938389.01
1456,4,3,1,Furnished,4090114.84
3275,5,4,2,Furnished,26790614.25
2245,5,3,3,Furnished,8042700.26
4806,3,3,2,Semi-Furnished,29553247.45
3679,5,3,3,Semi-Furnished,8044331.46
3180,4,3,1,Semi-Furnished,25275458.9
3775,4,1,2,Semi-Furnished,9671392.71
1508,3,1,1,Furnished,12976011.0
3796,1,2,1,Furnished,23683875.37
4901,1,4,1,Unfurnished,38603607.05
543,1,1,1,Furnished,2152454.4
3192,2,3,2,Unfurnished,6889387.39
873,3,3,3,Unfurnished,5388907.72
3752,1,3,1,Semi-Furnished,9158825.76
505,4,4,2,Furnished,2397133.16
2667,1,1,3,Semi-Furnished,18053880.68
1517,5,2,3,Unfurnished,14042969.04
4505,1,2,1,Furnished,15363037.24
922,2,2,1,Furnished,4780578.74
3591,2,1,3,Furnished,23467458.82
3110,4,4,3,Furnished,25728595.71
3999,1,1,2,Furnished,27384608.02
4598,1,2,2,Unfurnished,25138387.43
4478,1,1,3,Furnished,29353962.26
680,5,4,2,Furnished,5856263.65
3390,5,1,3,Furnished,12847574.68
857,5,1,2,Unfurnished,3193007.79
4210,4,1,1,Furnished,28896144.9
4920,1,2,3,Furnished,35932338.83
4525,3,2,2,Furnished,24053385.64
1159,5,2,1,Semi-Furnished,10567538.22
1686,1,3,1,Furnished,7664175.1
867,2,3,3,Unfurnished,6586954.18
3364,3,3,1,Semi-Furnished,15007515.35
853,5,2,1,Furnished,3281414.57
3930,3,2,2,Furnished,23630679.75
4555,1,2,1,Furnished,13699412.2
3948,3,3,2,Unfurnished,22335634.37
1832,5,3,2,Semi-Furnished,16163721.24
1895,5,4,3,Semi-Furnished,14556571.45
2536,2,1,2,Unfurnished,21153949.84
1451,4,2,3,Unfurnished,5947294.61
2368,1,4,2,Furnished,14281071.3
2788,5,2,1,Unfurnished,25651419.09
779,3,4,1,Furnished,7638869.77
620,1,2,1,Semi-Furnished,3502511.93
1298,1,1,2,Semi-Furnished,11551045.1
1595,4,4,3,Furnished,8987224.55
3228,5,1,1,Unfurnished,31535698.28
1895,2,1,2,Furnished,7492295.31
2207,4,3,2,Unfurnished,14228722.87
1652,3,1,2,Furnished,11292159.58
2606,2,4,1,Unfurnished,9766757.78
4921,2,2,1,Unfurnished,22547393.55
2632,4,1,2,Furnished,18588380.65
3871,4,4,3,Unfurnished,17294740.41
635,1,2,1,Furnished,5468570.99
4166,1,1,3,Furnished,30716266.74
3509,2,2,2,Furnished,32287903.14
2053,3,1,3,Unfurnished,13281580.68
4938,5,1,3,Furnished,28566349.02
4462,1,3,3,Unfurnished,19488257.22
685,3,1,1,Semi-Furnished,2786745.95
3148,2,4,1,Semi-Furnished,10039070.86
3217,2,1,2,Furnished,20222843.05
1391,4,3,3,Unfurnished,5241960.83
3032,1,1,3,Semi-Furnished,8646000.53
2374,1,2,2,Furnished,11272018.77
4903,2,4,3,Furnished,25669923.62
4731,2,2,2,Semi-Furnished,31439395.3
2459,2,4,2,Furnished,19553825.39
777,2,2,3,Semi-Furnished,4449260.14
558,1,2,1,Unfurnished,5515805.97
4603,2,2,2,Semi-Furnished,21399368.39
4477,3,3,3,Unfurnished,43538688.66
4405,3,2,2,Semi-Furnished,35162499.46
1452,4,2,2,Unfurnished,4110086.7
586,3,3,1,Furnished,5773333.98
2151,5,4,2,Unfurnished,17986817.97
1115,4,4,3,Semi-Furnished,8150648.67
2560,5,2,1,Unfurnished,21407532.88
3390,1,2,3,Semi-Furnished,26488790.11
2369,3,3,1,Semi-Furnished,19500296.84
3769,1,4,2,Semi-Furnished,14958698.33
955,2,2,1,Semi-Furnished,6521324.61
3082,4,3,1,Semi-Furnished,16846681.77
3401,1,4,2,Furnished,27093495.44
3162,3,4,3,Furnished,21832587.65
2761,2,3,3,Semi-Furnished,26124548.53
2514,5,3,1,Furnished,18466117.12
1514,1,1,2,Furnished,10083701.98
1808,2,4,3,Furnished,6565957.42
2549,4,2,2,Unfurnished,24257496.7
1545,1,4,2,Semi-Furnished,9578557.65
1818,4,3,2,Unfurnished,3943449.78
717,3,4,3,Unfurnished,6954353.95
3904,2,3,3,Furnished,29607661.09
4431,2,2,3,Furnished,25330278.35
3350,3,4,1,Furnished,9574606.47
4466,5,4,2,Unfurnished,40844250.08
4073,5,4,1,Semi-Furnished,34567163.87
1216,2,4,2,Furnished,6369692.86
2250,4,2,1,Furnished,12463051.96
1757,3,1,2,Semi-Furnished,11275608.89
4451,3,2,1,Furnished,20858621.06
4620,3,1,2,Unfurnished,45935498.99
4090,4,1,3,Unfurnished,34104339.53
1710,1,1,1,Unfurnished,8616520.61
3271,4,4,1,Semi-Furnished,22139721.58
1533,1,3,1,Semi-Furnished,14395035.93
2793,3,3,3,Unfurnished,23564967.85
2893,3,1,2,Semi-Furnished,20588864.06
2596,2,4,3,Unfurnished,8835253.08
3905,1,4,2,Unfurnished,31618356.24
4734,4,3,1,Unfurnished,42922416.53
4808,5,3,1,Semi-Furnished,12899707.61
3815,5,3,3,Unfurnished,7744937.47
2648,5,2,2,Semi-Furnished,20031929.52
1876,5,3,2,Semi-Furnished,10568411.92
3841,4,4,1,Unfurnished,7949093.31
4448,4,2,3,Semi-Furnished,31165976.56
2801,4,1,1,Unfurnished,7059097.45
866,2,1,1,Semi-Furnished,4411921.72
3289,2,1,3,Furnished,15391852.64
753,5,2,2,Unfurnished,7230367.61
4238,2,1,2,Semi-Furnished,29523544.38
2412,1,1,3,Unfurnished,18685252.27
1232,3,1,1,Semi-Furnished,7311580.39
3443,5,1,3,Semi-Furnished,14105128.81
4573,4,1,3,Semi-Furnished,9812990.88
3315,3,3,1,Unfurnished,27002527.97
3872,2,1,1,Semi-Furnished,14646365.17
4206,3,4,2,Semi-Furnished,18886586.58
4431,1,4,2,Unfurnished,40754304.3
3779,4,4,2,Furnished,33503943.43
3770,3,4,2,Semi-Furnished,23444914.54
1542,4,2,2,Semi-Furnished,6348361.04
698,5,4,2,Unfurnished,2905687.16
4539,5,4,2,Semi-Furnished,20745522.54
4657,1,3,2,Unfurnished,13833089.55
4777,3,2,1,Semi-Furnished,21438491.71
3571,1,2,3,Furnished,22250998.72
3367,3,2,3,Unfurnished,8229641.45
3989,5,2,1,Furnished,25102940.15
3484,4,1,1,Unfurnished,25256744.43
1560,5,1,3,Semi-Furnished,8545360.91
3951,4,2,2,Furnished,12363571.96
2670,2,3,2,Semi-Furnished,12370622.52
2536,5,3,1,Furnished,12259446.42
4461,2,3,3,Semi-Furnished,29896250.9
4816,2,1,3,Furnished,36208826.53
1407,5,4,3,Furnished,8694271.27
1766,5,3,3,Semi-Furnished,8029836.15
2093,4,1,1,Semi-Furnished,5606716.61
3864,2,3,2,Unfurnished,26236769.83
647,1,3,3,Semi-Furnished,2305998.56
2640,3,3,3,Furnished,8653728.28
3752,5,3,2,Furnished,29578991.14
3347,3,2,2,Furnished,11037591.89
4835,4,2,3,Semi-Furnished,36105134.07
3491,3,2,1,Semi-Furnished,9244802.05
4826,5,3,3,Unfurnished,30115279.11
2273,3,4,3,Semi-Furnished,22436275.74
2071,2,2,3,Unfurnished,18701014.17
3962,2,1,1,Semi-Furnished,19692692.83
2224,5,2,3,Unfurnished,14163719.37
3970,5,1,1,Unfurnished,35641184.48
802,4,3,2,Semi-Furnished,2268807.67
3142,3,2,1,Furnished,17759088.93
2463,3,1,3,Unfurnished,8110397.92
3845,2,4,2,Furnished,26253587.45
4575,1,2,1,Furnished,44295187.82
1171,4,1,2,Unfurnished,5812117.34
4001,1,3,1,Unfurnished,8344322.38
4030,4,1,1,Furnished,17218867.39
2277,4,4,1,Furnished,21273578.25
3108,3,4,2,Semi-Furnished,28233683.44
3844,4,3,3,Unfurnished,19496206.02
1854,2,2,2,Furnished,10567663.4
4455,5,2,3,Furnished,27211392.73
4935,5,1,2,Furnished,32064013.07
2465,4,1,2,Unfurnished,11750714.67
4750,4,2,3,Semi-Furnished,29554151.01
4896,1,3,1,Furnished,13670459.35
4432,3,1,2,Unfurnished,11422344.73
4943,1,3,3,Unfurnished,18340222.75
1882,3,2,3,Unfurnished,7376466.12
4103,1,4,1,Unfurnished,39569239.56
4951,4,3,3,Unfurnished,43192539.58
3673,3,4,1,Semi-Furnished,17756512.88
3892,1,4,2,Furnished,22959420.36
1432,2,3,1,Semi-Furnished,8913958.39
1178,3,3,3,Unfurnished,10498259.18
3332,3,3,2,Unfurnished,27169242.79
3563,2,1,3,Semi-Furnished,24095452.97
604,2,4,3,Unfurnished,5281348.25
1741,4,2,2,Semi-Furnished,4692980.42
4370,3,2,3,Furnished,15229169.23
699,2,4,2,Semi-Furnished,4064875.13
3817,5,2,3,Semi-Furnished,32165745.25
3146,1,1,3,Semi-Furnished,9597808.11
1974,4,1,1,Semi-Furnished,19470864.87
994,2,3,2,Unfurnished,4957860.84
2881,4,4,3,Furnished,23780001.06
1475,5,4,1,Semi-Furnished,7910550.45
540,4,1,3,Unfurnished,5286907.43
2386,3,1,2,Unfurnished,13629504.61
3368,5,3,3,Furnished,22084246.46
4759,1,1,2,Furnished,29732795.08
1304,1,4,2,Semi-Furnished,9172111.11
3035,2,4,3,Semi-Furnished,17110081.4
4618,5,3,2,Furnished,17955237.17
2658,5,2,1,Semi-Furnished,15351582.25
4018,3,4,2,Unfurnished,15082511.11
634,4,2,3,Semi-Furnished,2295449.1
1869,5,2,1,Furnished,11703287.17
3673,3,1,2,Semi-Furnished,7591761.65
4989,4,1,2,Furnished,20309905.58
536,1,4,2,Unfurnished,2321216.4
856,3,1,3,Semi-Furnished,7171387.35
3610,4,4,3,Furnished,22861442.72
4005,5,2,1,Furnished,19086408.19
1483,1,2,2,Semi-Furnished,6306972.95
1902,4,1,1,Unfurnished,14485191.35
960,4,4,1,Semi-Furnished,2360517.99
785,5,4,2,Furnished,6113398.22
3826,1,1,1,Semi-Furnished,23190911.53
1574,1,1,2,Unfurnished,4567393.27
4623,2,2,2,Unfurnished,16980755.48
2818,4,2,2,Unfurnished,18723897.37
3562,1,3,1,Furnished,11402391.73
728,1,1,3,Furnished,2460291.6
3634,5,4,2,Furnished,27771017.98
2316,3,3,1,Semi-Furnished,14389960.29
4585,1,4,2,Furnished,40830380.14
843,3,2,1,Semi-Furnished,1939183.05
893,1,4,3,Furnished,6095368.53
3398,4,1,1,Furnished,28671923.87
3639,1,2,2,Unfurnished,34595753.48
4149,1,3,2,Semi-Furnished,34236256.38
1842,4,1,2,Unfurnished,12095927.91
4919,2,3,1,Furnished,36702490.84
4787,2,2,2,Unfurnished,20647780.5
2813,1,3,3,Semi-Furnished,13718929.79
3957,4,2,3,Furnished,28614874.35
3966,1,2,1,Unfurnished,8190983.62
2424,4,4,3,Furnished,7346919.66
2705,2,3,1,Furnished,12641408.05
2303,1,4,1,Furnished,10753580.93
1448,5,4,3,Semi-Furnished,3777394.85
3573,4,3,2,Semi-Furnished,33967261.23
3299,3,3,2,Unfurnished,27379769.68
671,4,3,3,Semi-Furnished,4753149.1
2255,1,2,3,Semi-Furnished,14426753.84
1537,3,1,3,Furnished,5232714.92
1053,2,3,3,Furnished,5000660.49
4279,1,1,3,Semi-Furnished,41731450.47
3164,2,2,2,Furnished,31225312.34
2999,2,3,2,Unfurnished,8425084.94
2659,5,4,2,Furnished,15925895.37
4211,5,1,3,Semi-Furnished,26170146.5
2575,1,2,2,Furnished,18038175.28
1275,4,2,2,Semi-Furnished,6813385.34
3128,4,1,3,Furnished,8006778.81
1251,5,3,3,Furnished,8960374.13
4995,1,2,1,Furnished,38487853.03
2700,2,1,3,Furnished,19880713.36
3358,4,2,3,Semi-Furnished,7911792.99
3235,5,2,2,Unfurnished,9267497.96
4125,3,3,1,Unfurnished,8438201.55
3332,3,2,3,Semi-Furnished,13733636.33
2184,3,1,1,Unfurnished,17589582.97
3042,1,4,3,Unfurnished,29764522.35
1332,5,3,1,Furnished,4142912.37
1936,5,2,3,Semi-Furnished,15293372.37
3562,1,2,2,Furnished,11866820.93
4823,4,3,2,Unfurnished,14034097.52
4951,1,1,2,Unfurnished,13471518.43
2104,5,4,1,Furnished,14208280.07
4119,1,1,2,Furnished,38331169.94
2157,2,2,2,Semi-Furnished,10625122.92
628,2,3,3,Unfurnished,4187839.84
529,1,3,2,Unfurnished,2729813.93
3487,3,3,1,Unfurnished,32422846.17
1387,3,3,1,Furnished,12775354.8
1100,3,4,3,Unfurnished,7094521.13
3309,2,1,1,Furnished,30639502.07
1447,4,1,2,Furnished,12964129.52
3500,2,2,2,Furnished,28490736.64
3392,2,2,2,Furnished,30248957.52
4944,4,3,2,Furnished,21272613.65
1314,4,3,3,Furnished,4553458.33
2678,1,1,1,Semi-Furnished,13583104.16
835,4,2,2,Semi-Furnished,2581721.32
831,4,2,3,Semi-Furnished,3813995.44
3279,1,2,1,Semi-Furnished,20412959.14
1915,1,4,1,Semi-Furnished,14622717.41
4789,1,2,1,Furnished,38780038.8
4013,3,4,2,Furnished,22607918.22
1295,3,4,3,Semi-Furnished,5088447.67
2698,4,2,3,Unfurnished,13925231.92
4582,5,4,3,Furnished,42926072.97
2879,5,1,1,Unfurnished,26587080.29
4835,3,1,3,Unfurnished,22316228.39
3988,1,1,2,Furnished,36135425.04
1748,2,2,2,Unfurnished,3957617.02
4025,4,3,3,Furnished,30698282.78
812,2,2,2,Unfurnished,5877352.63
3184,3,1,2,Unfurnished,16927974.66
3190,1,1,3,Unfurnished,28022362.54
1576,5,1,1,Semi-Furnished,15314926.27
1604,5,1,3,Semi-Furnished,15950115.42
2672,4,2,1,Unfurnished,5718598.55
1664,2,1,2,Unfurnished,13299767.23
3894,2,4,1,Furnished,22536708.14
3753,3,2,3,Semi-Furnished,13283850.76
1260,2,2,2,Furnished,9736437.84
2802,2,4,1,Semi-Furnished,14033166.6
4397,1,4,2,Unfurnished,40198006.41
2338,4,2,3,Semi-Furnished,6872995.43
3513,3,2,2,Unfurnished,13860079.58
1805,5,3,2,Semi-Furnished,7872049.37
1657,1,1,1,Furnished,16493368.9
2721,1,2,2,Furnished,19846534.62
3385,4,1,3,Unfurnished,10966864.07
1102,3,4,1,Unfurnished,5698295.68
3591,4,2,1,Unfurnished,30785628.82
1842,5,1,3,Furnished,8553507.18
712,5,2,1,Unfurnished,3566588.02
2764,2,2,3,Semi-Furnished,21620872.11
631,5,1,3,Semi-Furnished,3689877.48
1531,5,1,3,Furnished,14428805.11
681,3,2,2,Unfurnished,4484206.22
2930,4,3,2,Semi-Furnished,6177172.48
552,1,2,2,Semi-Furnished,3265058.15
1001,3,1,1,Semi-Furnished,4590114.4
1683,5,2,2,Unfurnished,14386279.04
4413,4,4,2,Furnished,40163010.83
4854,3,2,2,Furnished,44419319.19
3789,1,1,1,Unfurnished,25104597.06
1250,4,2,3,Unfurnished,12150998.2
2327,5,3,3,Unfurnished,20484824.35
1191,3,4,3,Furnished,8871414.18
4032,1,1,3,Unfurnished,35801807.24
2685,4,4,1,Semi-Furnished,11829445.5
3968,3,3,3,Unfurnished,36585661.72
1832,4,1,2,Semi-Furnished,18264023.86
4498,5,2,2,Furnished,20209772.84
2336,4,2,2,Semi-Furnished,18270055.48
1738,2,1,1,Semi-Furnished,9809919.01
4325,5,3,1,Furnished,28560267.74
1334,2,1,3,Unfurnished,6675488.59
4879,4,2,2,Furnished,18103660.03
1857,2,2,2,Furnished,7576291.87
2373,1,3,1,Furnished,15304739.01
2609,3,3,2,Furnished,12351377.65
3820,1,1,1,Unfurnished,7998612.75
2838,1,1,1,Unfurnished,15250997.64
2914,1,2,2,Furnished,8940158.61
4876,1,4,1,Furnished,46059807.71
2767,2,2,3,Semi-Furnished,13198731.24
1660,2,2,2,Unfurnished,15927361.95
1746,4,4,3,Furnished,4590416.08
4734,1,4,3,Semi-Furnished,41982850.74
1941,1,4,1,Semi-Furnished,15910115.77
1507,1,2,2,Unfurnished,14955548.27
734,5,3,3,Unfurnished,2936844.56
2519,1,1,1,Unfurnished,19821032.33
1782,5,1,2,Furnished,3733031.01
2058,4,1,2,Furnished,13160370.2
3905,4,2,3,Unfurnished,21149315.02
1570,3,2,2,Unfurnished,6815016.98
1781,3,3,2,Semi-Furnished,7693270.16
3027,5,2,1,Furnished,23305015.55
2927,5,3,1,Furnished,12716209.06
2845,1,1,1,Semi-Furnished,23986146.71
4540,5,1,2,Furnished,22631607.4
3456,4,1,1,Furnished,31456992.64
2339,1,2,1,Unfurnished,19245072.39
1898,2,1,1,Semi-Furnished,9329523.56
2720,3,1,3,Unfurnished,14807714.51
2401,4,4,1,Furnished,9450156.0
3369,1,4,2,Unfurnished,32305235.65
3902,1,3,2,Unfurnished,30063787.17
3074,5,2,3,Semi-Furnished,14161677.92
4595,4,3,1,Semi-Furnished,32396523.27
1627,3,4,2,Furnished,7067007.91
3596,2,1,3,Unfurnished,17139338.85
1644,5,4,2,Semi-Furnished,5115273.03
1207,2,3,2,Semi-Furnished,10824016.41
515,3,2,3,Furnished,4493539.57
4154,4,3,3,Semi-Furnished,12110706.0
723,3,1,3,Furnished,4481162.75
2005,4,1,1,Unfurnished,19713342.63
1194,2,2,3,Semi-Furnished,5241355.07
3565,3,3,2,Unfurnished,31840318.37
4004,2,3,2,Semi-Furnished,22063687.27
4551,2,2,2,Unfurnished,28763479.0
4648,1,4,3,Semi-Furnished,14177102.03
4629,5,3,3,Semi-Furnished,36425419.47
2841,4,1,2,Semi-Furnished,24689236.16
3060,5,4,3,Furnished,20158733.06
3318,3,2,3,Semi-Furnished,18109756.37
4464,3,3,2,Unfurnished,35459516.46
1598,4,2,3,Unfurnished,11315087.22
4901,2,4,1,Furnished,25206095.07
4091,1,1,1,Furnished,13525609.99
3646,2,4,1,Unfurnished,18244232.5
1755,3,4,1,Semi-Furnished,8691736.96
4733,4,3,3,Unfurnished,40736197.15
2571,1,4,3,Unfurnished,8326461.14
4864,3,2,3,Furnished,22123762.99
4706,5,4,3,Furnished,46071905.08
2339,3,3,2,Furnished,8520515.52
2013,4,1,1,Unfurnished,7689606.86
4318,5,4,2,Furnished,29780336.53
2781,1,1,2,Unfurnished,23179063.0
3377,1,1,3,Furnished,32445001.72
4173,4,4,2,Unfurnished,19642517.04
1061,3,2,3,Unfurnished,3626265.86
4853,1,1,1,Furnished,22087740.66
4109,1,1,1,Semi-Furnished,21549376.18
578,4,4,3,Furnished,1874879.84
3534,4,4,1,Furnished,28474405.43
3304,4,2,1,Semi-Furnished,10860951.61
3160,5,3,1,Semi-Furnished,20391475.57
2512,4,3,3,Unfurnished,16390340.21
3851,3,3,3,Semi-Furnished,26755657.84
1194,5,4,1,Furnished,8637312.91
1823,2,2,1,Unfurnished,5187097.04
2308,5,3,1,Unfurnished,8077941.36
3787,4,3,3,Unfurnished,29650879.33
3827,3,3,3,Unfurnished,32394821.92
1090,5,3,2,Furnished,5717065.29
1061,5,3,1,Semi-Furnished,9280666.77
728,1,4,3,Unfurnished,1817082.38
708,4,1,2,Furnished,3218727.36
1598,1,2,1,Furnished,6020405.79
3755,5,3,2,Furnished,16795798.35
3634,3,3,3,Unfurnished,22825228.42
2175,2,4,3,Furnished,8803538.62
1969,2,2,1,Semi-Furnished,10878295.39
532,5,2,2,Semi-Furnished,4419819.92
612,2,1,1,Unfurnished,2992821.73
4217,2,2,1,Semi-Furnished,23062902.77
2341,5,3,1,Furnished,16041913.88
2762,2,2,3,Furnished,11051186.99
1856,4,3,2,Furnished,8968499.07
3314,4,4,2,Furnished,14304985.67
3560,5,1,2,Semi-Furnished,23690463.76
767,1,4,3,Furnished,6400451.24
1628,3,4,2,Semi-Furnished,13002252.34
4715,4,3,3,Furnished,17806186.0
1607,1,3,1,Furnished,11710989.55
1116,2,2,3,Semi-Furnished,10622752.92
4909,2,4,2,Furnished,33602755.87
833,2,3,1,Furnished,2618346.01
1004,1,1,2,Semi-Furnished,3927739.92
4642,2,4,2,Unfurnished,43489373.08
3074,3,1,2,Furnished,12080805.67
2008,5,4,3,Semi-Furnished,16230883.74
3156,4,3,3,Semi-Furnished,16133513.52
2615,1,3,3,Unfurnished,5421942.43
4356,5,3,3,Furnished,35275728.57
4663,2,2,3,Furnished,17538981.8
4525,5,2,1,Furnished,9468817.3
2923,4,3,3,Unfurnished,6788692.0
4367,1,2,1,Semi-Furnished,29950393.52
1755,2,2,3,Semi-Furnished,13192190.61
4968,1,2,3,Unfurnished,40990812.95
506,5,4,1,Semi-Furnished,3675888.52
4049,4,2,3,Furnished,14960944.14
4651,2,3,2,Semi-Furnished,31121327.97
